batch_id,run_type,feed_mass_kg,feed_mno2_percent,feed_fe_percent,feed_sio2_percent,feed_al2o3_percent,feed_moisture_percent,feed_pb_ppm,feed_as_ppm,feed_cd_ppm,feed_hg_ppm,feed_mn_percent,beneficiation_recovery_control_percent,beneficiation_energy_kwh,beneficiation_water_l,temperature_c,residence_time_min,reductant_ratio,reductant_kg,thermal_energy_kwh,target_mesh,milling_energy_kwh,beneficiation_recovery_percent,concentrate_mass_kg,tailings_mass_kg,concentrate_mno2_percent,conversion_efficiency_percent,mno_product_mass_kg,mn_recovery_percent,milling_efficiency_percent,final_product_mass_kg,off_spec_mass_kg,final_mn_percent,final_mno_percent,final_fe_percent,final_sio2_percent,final_al2o3_percent,residual_mno2_percent,moisture_percent,pb_ppm,as_ppm,cd_ppm,hg_ppm,density_kg_dm3,final_particle_mesh,mesh_passing_percent,passes_specification,total_energy_kwh,total_water_l,total_waste_kg,estimated_co2_kg,estimated_cost_inr
SYN-0023,normal,1029.9487718492135,74.96370055894376,4.803524040482634,4.380851361653487,2.177107278765382,1.3898883883712212,54.72249365173145,12.390180232218382,3.971095400391768,0.04291166773540578,46.18497490400758,80.26503171499868,95.32799165001634,1451.8103974276958,837.4633969903126,97.83435943547494,0.18326853095559612,151.50602514110088,505.11923437331376,300,164.94420949815014,80.26503171499868,826.6887083730106,203.26006347620284,90.0,92.51556161301089,764.8157013426365,92.51556161301089,94.8,725.0452848728194,39.77041646981718,75.46792648440608,84.23617262451178,3.938389341389462,2.924019749840744,1.3260593315375122,1.093970425483685,0.4218794085096736,48.461117874859895,10.50298478028632,3.4284841396075474,0.019297018486129896,1.861627833058558,300.0,94.10623086792167,False,765.3914355214803,1451.8103974276958,243.03047994602002,914.54,108.18
SYN-0024,normal,862.176625633369,73.1147154793621,3.1329877330004563,4.2459575776575385,3.375923275424122,1.2189713421884276,49.45476327257736,31.19415197226991,9.949666614882736,0.3405527637197218,47.467053955428376,93.53830953828847,128.75898362293393,777.7690174303514,854.9736586990058,69.17047415830903,0.21642795425502487,174.54166554091262,478.386671864073,300,154.1509894051297,93.53830953828847,806.4654408517114,55.71118478165761,87.90880193717281,84.38886930992643,680.5670669100729,84.38886930992643,94.8,645.177579430749,35.38948747932386,73.78788440339699,81.0294365195135,2.1660627740770133,3.382699664604379,2.547594186549533,2.173874123329642,0.44347748246659274,37.660625796119646,22.34694795920364,8.096834331038357,0.19004339263598863,1.8576687504533025,300.0,93.42740120643721,False,761.2966448921367,777.7690174303514,91.10067226098147,969.26,109.3
SYN-0025,normal,844.6401472996906,65.76756566984892,2.2421138033061445,4.792758902439654,1.6210616245744358,0.5926930394187301,45.47131994602877,27.913529818803134,0.5157767229106051,0.0649144817893618,43.01615975830803,80.01849593767862,100.8167355812875,1234.2530097608121,836.647532880851,98.81943181318047,0.16082788347322002,108.69847494317808,480.73676289376164,200,104.14278706445778,80.01849593767862,675.8683419550057,168.77180534468494,82.54829588150353,89.26816421092039,603.3352613460194,89.26816421092039,96.0,579.2018508921785,24.13341045384084,73.58368809385388,82.82688035423068,1.5932834898514028,3.001321495664267,1.2034967772698697,1.3759467776352874,0.7775189355527057,42.40637811703511,19.87840595326748,0.42045726528924265,0.04256955530346253,1.8564647435049146,200.0,94.6184350500137,False,685.6962855395069,1234.2530097608121,192.90521579852577,751.73,91.65
SYN-0026,normal,855.2821486554124,73.78234790296024,2.0370391272844937,2.7532878992454073,1.0938505387049338,0.34381830783086426,65.81343579654666,18.29013998064972,5.90751447909143,0.2991957375554018,48.02818520702999,80.07112089367811,135.33694593423667,1428.678629640461,823.0194788883966,129.56436493217558,0.1603410787003326,109.8070228088736,490.3653709173992,300,134.69743099803242,80.07112089367811,684.834003231923,170.44814542348934,90.0,89.52048520370874,613.0667225331999,89.52048520370874,94.8,581.1872529614735,31.879469571726418,75.21281307708972,83.70041311152468,1.199063864025634,1.8017180684850644,0.984615429796073,1.346952628038506,0.42693905256077,51.30814003230277,16.457529785511046,5.0224712163045995,0.12212507217025839,1.864561146716459,300.0,94.0940890859089,False,760.3997478496683,1428.678629640461,202.32761499521575,806.8,99.55
SYN-0027,normal,831.2433572321455,60.44752155149546,3.3859146216287237,2.0761365912699463,1.496463272745325,1.1427383171061294,73.7282112115229,45.621921255156046,3.5129551257347984,0.4461095339876708,38.57815581265893,81.8903951261994,64.37186614555341,1539.6431403945523,823.8355149153663,105.65634314238389,0.14132638415180457,96.20206668388263,495.68300189191615,200,108.00245500344133,81.8903951261994,680.7084696976891,150.5348875344564,76.5568182051343,84.61463870255743,575.9790122524073,84.61463870255743,96.0,552.939851762311,23.039160490096265,71.97770918857489,80.87696250389571,1.993994058015462,1.6967433390376307,0.9285248738285243,1.929228282577825,0.7885845656515564,63.07065137486988,35.051176013251784,2.503436944594509,0.2664539996595348,1.857303634823001,200.0,96.15905261665088,True,668.0573230409109,1539.6431403945523,173.57404802455267,708.15,87.5
SYN-0028,normal,1134.4980707370405,60.272408158715464,4.38285509874291,2.925122158747409,3.6216654937114043,0.529763858530377,64.96931199118765,35.444746204928634,4.263581750562865,0.3420341741638991,38.99524049516991,88.50406692979081,125.84222371847541,1975.1256139894065,843.5417910320645,106.31247466969778,0.20368228450483028,204.51268329623957,438.53378854319084,150,119.85119957307333,88.50406692979081,1004.0769318422958,130.42113889474467,77.91846375167735,94.95704536253166,953.441787644205,94.95704536253166,96.0,915.3041161384367,38.13767150576825,72.48753165884598,83.02123175365499,3.0416435194314286,2.320901418648616,2.7740680413717778,0.9057156241214886,0.9431143124824297,47.90470243595706,33.3317929890813,3.1747074852044657,0.13673534262536763,1.8819872698386302,150.0,96.78145686035482,True,684.2272118347396,1975.1256139894065,168.55881040051293,990.24,108.75
SYN-0029,normal,884.8589630093205,67.04701332262242,4.933979618251319,5.513462935243206,2.1371580851119156,0.872125332904258,76.75447694677614,45.21247871590375,7.938121235247807,0.2892675711343479,40.792172807116465,93.5595993631706,136.5572539321028,1697.1461537274995,817.9889981728584,78.39576303732863,0.21833797069658237,180.75556512690508,450.4720581027745,200,126.90127539976197,93.5595993631706,827.8705007206263,56.98846228869422,84.96094467092499,85.54274898040484,708.183184314266,85.54274898040484,96.0,679.8558569416953,28.32732737257072,72.5804010983286,80.58175635042103,3.770377262850352,2.429379739767025,1.6764911626875265,2.0767861985528167,0.7915357239710562,64.87651773615997,36.27329323367924,6.750925106770845,0.2220680197697143,1.8631862694341015,200.0,94.99185545187657,False,713.9305874346393,1697.1461537274995,85.31578966126494,951.64,106.06
SYN-0030,normal,950.8823931532015,65.91160473889678,2.5244347721048794,2.6514860022182196,3.0536862201810315,0.6413210804715735,95.94085526702268,18.39782099472341,1.439782798495812,0.3792172358701264,43.18027840265425,84.17170035307231,70.2088101645478,778.6492023066307,851.760984109321,102.15749771220939,0.1436138493591541,114.94477364303849,461.7898946994782,150,99.2544154283215,84.17170035307231,800.3738786750357,150.5085144781658,79.2471144183436,86.0541931877038,688.7552837789333,86.0541931877038,96.0,661.2050724277759,27.550211351157373,73.26092401065786,81.89611018260892,2.046083840562838,1.4410477566769528,2.3970116087572455,1.7509656048649054,0.9600193120972981,74.22881489507084,16.396154410555493,1.3234162402363554,0.28472423648817896,1.8790777031383006,150.0,96.95591670776133,True,631.2531202923475,778.6492023066307,178.05872582932318,729.24,86.88
SYN-0031,normal,1181.1996531071925,61.07733210754326,2.5511741437112208,3.2178661059041316,2.6586947621933845,0.3260712553171231,86.12172620219282,38.921589849252,5.652461821870947,0.09100254844997266,37.61389578956813,82.40468037473387,135.19331577947986,1376.3417900918273,868.8103542015707,86.64295766190232,0.2008011977395228,195.45261662136556,470.4731059937958,300,178.55139472215026,82.40468037473387,973.3637987304472,207.83585437674526,78.95716500203025,90.14674926354455,877.4558230636486,90.14674926354455,94.8,831.8281202643388,45.62770279930976,71.94675322883404,81.42374082600321,1.4821855667521073,1.2617555103069498,1.4041141105169297,1.5218660584683894,0.4304373211693677,65.98086463792322,35.481685493734474,4.210366296875852,0.04611863238818704,1.8661058409459823,300.0,93.91314743255802,False,784.217816495426,1376.3417900918273,253.46355717605502,1037.58,118.09
SYN-0032,normal,1084.0980805343947,72.77001974103305,5.498300559422287,3.3572885829462438,2.5925511828634433,0.5229283250253469,32.03168513951309,13.868973456855826,9.43018060267139,0.4451145260167342,47.10008732964366,87.76492281931594,99.06079155118718,1294.618499273747,852.9254410861671,99.11067762279214,0.1500531082294829,142.76920679150933,450.33460634441025,200,133.23626659898616,87.76492281931594,951.457843666697,132.6402368676977,89.74653952981274,87.23806849930932,830.0334454000046,87.23806849930932,96.0,796.8321075840043,33.201337816000205,74.5255540121507,82.57527597492968,3.18177065243932,1.301609529845701,1.6564226900612002,1.6867499538244495,0.7837349990764889,24.44966199406389,9.812487958573021,6.881564222761443,0.33758563000055375,1.8600745411189519,200.0,96.02032302978648,True,682.6316644945836,1294.618499273747,165.8415746836979,834.77,97.1
